id,timestamp,city,aqi,pm25,pm10,o3,no2,co,so2,temperature,humidity,pressure,wind,hour,day,month,aqi_change_rate,created_at
2707,2026-03-03 12:00:00+00,karachi,70.5,21.39,54.85,98.69,0.05,136.77,0.19,0,0,0,0,12,1,3,-0.2,2026-05-24 18:33:11.647499+00
2708,2026-03-03 13:00:00+00,karachi,70.5,21.38,55.04,99.14,0.07,135.57,0.19,0,0,0,0,13,1,3,0,2026-05-24 18:33:11.647499+00
2709,2026-03-03 14:00:00+00,karachi,70.6,21.42,55.1,99.34,0.08,134.71,0.19,0,0,0,0,14,1,3,0.1,2026-05-24 18:33:11.647499+00
2710,2026-03-03 15:00:00+00,karachi,70.8,21.53,55.18,99.19,0.08,134.13,0.19,0,0,0,0,15,1,3,0.2,2026-05-24 18:33:11.647499+00
2711,2026-03-03 16:00:00+00,karachi,71.2,21.71,55.26,98.89,0.08,133.46,0.18,0,0,0,0,16,1,3,0.4,2026-05-24 18:33:11.647499+00
2712,2026-03-03 17:00:00+00,karachi,71.8,21.97,55.42,98.65,0.08,133.17,0.18,0,0,0,0,17,1,3,0.6,2026-05-24 18:33:11.647499+00
2713,2026-03-03 18:00:00+00,karachi,72.5,22.31,55.51,98.46,0.07,132.84,0.18,0,0,0,0,18,1,3,0.7,2026-05-24 18:33:11.647499+00
2714,2026-03-03 19:00:00+00,karachi,73.3,22.7,55.45,98.02,0.07,132.19,0.19,0,0,0,0,19,1,3,0.8,2026-05-24 18:33:11.647499+00
2715,2026-03-03 20:00:00+00,karachi,74.3,23.17,55.5,97.94,0.07,131.74,0.19,0,0,0,0,20,1,3,1,2026-05-24 18:33:11.647499+00
2716,2026-03-03 21:00:00+00,karachi,75.2,23.6,55.54,98.07,0.07,131.3,0.2,0,0,0,0,21,1,3,0.9,2026-05-24 18:33:11.647499+00
2717,2026-03-03 22:00:00+00,karachi,76,23.99,55.26,98.25,0.07,130.56,0.21,0,0,0,0,22,1,3,0.8,2026-05-24 18:33:11.647499+00
2718,2026-03-03 23:00:00+00,karachi,76.6,24.29,54.75,98.59,0.06,130.01,0.21,0,0,0,0,23,1,3,0.6,2026-05-24 18:33:11.647499+00
2719,2026-03-04 00:00:00+00,karachi,77,24.45,54.16,98.42,0.06,129.55,0.21,0,0,0,0,0,2,3,0.4,2026-05-24 18:33:11.647499+00
2720,2026-03-05 01:00:00+00,karachi,68.3,20.32,41.8,93,0.05,117.79,0.21,0,0,0,0,1,3,3,-8.7,2026-05-24 18:33:11.647499+00
2721,2026-03-05 02:00:00+00,karachi,69.5,20.92,43.61,91.95,0.05,117.58,0.21,0,0,0,0,2,3,3,1.2,2026-05-24 18:33:11.647499+00
2722,2026-03-05 03:00:00+00,karachi,70.7,21.45,45.14,91.16,0.07,117.43,0.21,0,0,0,0,3,3,3,1.2,2026-05-24 18:33:11.647499+00
2723,2026-03-05 04:00:00+00,karachi,71.5,21.87,46.32,90.45,0.06,117.5,0.21,0,0,0,0,4,3,3,0.8,2026-05-24 18:33:11.647499+00
2724,2026-03-05 05:00:00+00,karachi,72.4,22.29,47.5,89.53,0.05,117.68,0.21,0,0,0,0,5,3,3,0.9,2026-05-24 18:33:11.647499+00
2725,2026-03-05 06:00:00+00,karachi,73.7,22.88,49.12,87.97,0.04,117.46,0.21,0,0,0,0,6,3,3,1.3,2026-05-24 18:33:11.647499+00
2726,2026-03-05 07:00:00+00,karachi,75.3,23.66,51.21,85.44,0.03,117.01,0.21,0,0,0,0,7,3,3,1.6,2026-05-24 18:33:11.647499+00
2727,2026-03-05 08:00:00+00,karachi,77,24.46,53.39,82.4,0.03,116.24,0.21,0,0,0,0,8,3,3,1.7,2026-05-24 18:33:11.647499+00
2728,2026-03-05 09:00:00+00,karachi,78.3,25.07,54.97,79.57,0.03,115.41,0.21,0,0,0,0,9,3,3,1.3,2026-05-24 18:33:11.647499+00
2729,2026-03-05 10:00:00+00,karachi,79.3,25.58,56.07,77.65,0.03,115.17,0.21,0,0,0,0,10,3,3,1,2026-05-24 18:33:11.647499+00
2730,2026-03-05 11:00:00+00,karachi,80,25.91,56.63,76.22,0.04,114.66,0.21,0,0,0,0,11,3,3,0.7,2026-05-24 18:33:11.647499+00
2731,2026-03-05 12:00:00+00,karachi,80.5,26.13,56.79,75.34,0.05,114.47,0.21,0,0,0,0,12,3,3,0.5,2026-05-24 18:33:11.647499+00
2732,2026-03-05 13:00:00+00,karachi,80.9,26.32,56.78,75.25,0.06,114.54,0.21,0,0,0,0,13,3,3,0.4,2026-05-24 18:33:11.647499+00
2733,2026-03-05 14:00:00+00,karachi,81.3,26.51,56.71,75.14,0.08,114.6,0.22,0,0,0,0,14,3,3,0.4,2026-05-24 18:33:11.647499+00
2734,2026-03-05 15:00:00+00,karachi,81.5,26.59,56.36,74.88,0.08,114.75,0.23,0,0,0,0,15,3,3,0.2,2026-05-24 18:33:11.647499+00
2735,2026-03-05 16:00:00+00,karachi,81.2,26.47,55.42,74.88,0.08,114.75,0.23,0,0,0,0,16,3,3,-0.3,2026-05-24 18:33:11.647499+00
2736,2026-03-05 17:00:00+00,karachi,80.7,26.2,54.32,74.97,0.08,114.89,0.24,0,0,0,0,17,3,3,-0.5,2026-05-24 18:33:11.647499+00
2737,2026-03-05 18:00:00+00,karachi,79.9,25.85,53.12,75.26,0.08,114.76,0.25,0,0,0,0,18,3,3,-0.8,2026-05-24 18:33:11.647499+00
2738,2026-03-05 19:00:00+00,karachi,79.1,25.45,52.08,75.49,0.08,114.6,0.26,0,0,0,0,19,3,3,-0.8,2026-05-24 18:33:11.647499+00
2739,2026-03-05 20:00:00+00,karachi,78.4,25.12,51.51,76.09,0.08,114.32,0.28,0,0,0,0,20,3,3,-0.7,2026-05-24 18:33:11.647499+00
2740,2026-03-05 21:00:00+00,karachi,77.9,24.89,51.42,77.15,0.07,113.86,0.3,0,0,0,0,21,3,3,-0.5,2026-05-24 18:33:11.647499+00
2741,2026-03-05 22:00:00+00,karachi,77.5,24.72,51.96,78.88,0.07,113.34,0.31,0,0,0,0,22,3,3,-0.4,2026-05-24 18:33:11.647499+00
2742,2026-03-05 23:00:00+00,karachi,78.3,25.08,54.62,79.92,0.07,112.95,0.34,0,0,0,0,23,3,3,0.8,2026-05-24 18:33:11.647499+00
2743,2026-03-06 00:00:00+00,karachi,80.6,26.16,60.3,80.47,0.07,112.97,0.39,0,0,0,0,0,4,3,2.3,2026-05-24 18:33:11.647499+00
2744,2026-03-06 01:00:00+00,karachi,84.1,27.85,68.65,81.17,0.08,113.57,0.47,0,0,0,0,1,4,3,3.5,2026-05-24 18:33:11.647499+00
2745,2026-03-06 02:00:00+00,karachi,87.9,29.66,77.03,81.47,0.09,114.44,0.55,0,0,0,0,2,4,3,3.8,2026-05-24 18:33:11.647499+00
2746,2026-03-06 03:00:00+00,karachi,91.4,31.3,84.98,81.75,0.12,115.25,0.62,0,0,0,0,3,4,3,3.5,2026-05-24 18:33:12.0506+00
2747,2026-03-06 04:00:00+00,karachi,94.2,32.63,92.16,82.1,0.12,115.67,0.66,0,0,0,0,4,4,3,2.8,2026-05-24 18:33:12.0506+00
2748,2026-03-06 05:00:00+00,karachi,96.9,33.94,98.98,82.3,0.09,116.13,0.69,0,0,0,0,5,4,3,2.7,2026-05-24 18:33:12.0506+00
2749,2026-03-06 06:00:00+00,karachi,99.7,35.24,105.03,81.94,0.08,116.3,0.68,0,0,0,0,6,4,3,2.8,2026-05-24 18:33:12.0506+00
2750,2026-03-06 07:00:00+00,karachi,103.6,36.56,110.09,81,0.07,116.03,0.65,0,0,0,0,7,4,3,3.9,2026-05-24 18:33:12.0506+00
2751,2026-03-06 08:00:00+00,karachi,107.3,38.06,114.92,79.93,0.06,115.49,0.62,0,0,0,0,8,4,3,3.7,2026-05-24 18:33:12.0506+00
2752,2026-03-06 09:00:00+00,karachi,111.3,39.67,119.36,78.85,0.06,114.81,0.58,0,0,0,0,9,4,3,4,2026-05-24 18:33:12.0506+00
2753,2026-03-06 10:00:00+00,karachi,115.2,41.28,123.21,78.25,0.07,114.41,0.54,0,0,0,0,10,4,3,3.9,2026-05-24 18:33:12.0506+00
2754,2026-03-06 11:00:00+00,karachi,117.5,42.19,124.82,77.34,0.07,113.53,0.5,0,0,0,0,11,4,3,2.3,2026-05-24 18:33:12.0506+00
2755,2026-03-06 12:00:00+00,karachi,118,42.41,124.62,76.47,0.08,113.07,0.47,0,0,0,0,12,4,3,0.5,2026-05-24 18:33:12.0506+00
2756,2026-03-06 13:00:00+00,karachi,117.5,42.22,123.49,76.31,0.11,113.47,0.45,0,0,0,0,13,4,3,-0.5,2026-05-24 18:33:12.0506+00
2757,2026-03-06 14:00:00+00,karachi,115.9,41.54,121.07,76.45,0.13,113.94,0.44,0,0,0,0,14,4,3,-1.6,2026-05-24 18:33:12.0506+00
2758,2026-03-06 15:00:00+00,karachi,113.5,40.58,117.78,76.57,0.14,114.74,0.44,0,0,0,0,15,4,3,-2.4,2026-05-24 18:33:12.0506+00
2759,2026-03-06 16:00:00+00,karachi,110.8,39.5,114.23,77.05,0.14,115.35,0.43,0,0,0,0,16,4,3,-2.7,2026-05-24 18:33:12.0506+00
2760,2026-03-06 17:00:00+00,karachi,108.2,38.43,110.69,77.66,0.13,116.18,0.43,0,0,0,0,17,4,3,-2.6,2026-05-24 18:33:12.0506+00
2761,2026-03-06 18:00:00+00,karachi,105.4,37.3,106.83,78.64,0.13,116.86,0.43,0,0,0,0,18,4,3,-2.8,2026-05-24 18:33:12.0506+00
2762,2026-03-06 19:00:00+00,karachi,102.4,36.08,102.74,79.63,0.13,117.36,0.44,0,0,0,0,19,4,3,-3,2026-05-24 18:33:12.0506+00
2763,2026-03-06 20:00:00+00,karachi,99,34.92,98.92,80.59,0.13,117.74,0.44,0,0,0,0,20,4,3,-3.4,2026-05-24 18:33:12.0506+00
2764,2026-03-06 21:00:00+00,karachi,96.7,33.81,95.41,81.64,0.13,118.03,0.44,0,0,0,0,21,4,3,-2.3,2026-05-24 18:33:12.0506+00
2765,2026-03-06 22:00:00+00,karachi,94,32.57,92.29,82.78,0.13,118.56,0.45,0,0,0,0,22,4,3,-2.7,2026-05-24 18:33:12.0506+00
2766,2026-03-06 23:00:00+00,karachi,91.2,31.2,89.17,84.47,0.13,119.43,0.47,0,0,0,0,23,4,3,-2.8,2026-05-24 18:33:12.0506+00
2767,2026-03-07 00:00:00+00,karachi,88.1,29.76,86.33,86.82,0.14,120.75,0.49,0,0,0,0,0,5,3,-3.1,2026-05-24 18:33:12.0506+00
2768,2026-03-07 01:00:00+00,karachi,85.2,28.36,83.84,89.87,0.14,122.81,0.51,0,0,0,0,1,5,3,-2.9,2026-05-24 18:33:12.0506+00
2769,2026-03-07 02:00:00+00,karachi,82.7,27.16,81.8,93.12,0.15,125.13,0.52,0,0,0,0,2,5,3,-2.5,2026-05-24 18:33:12.0506+00
2770,2026-03-07 03:00:00+00,karachi,80.8,26.26,80.29,96.15,0.19,127.26,0.54,0,0,0,0,3,5,3,-1.9,2026-05-24 18:33:12.0506+00
2771,2026-03-07 04:00:00+00,karachi,79.3,25.56,79.02,98.49,0.18,128.65,0.54,0,0,0,0,4,5,3,-1.5,2026-05-24 18:33:12.0506+00
2772,2026-03-07 05:00:00+00,karachi,78.2,25.04,77.98,100.25,0.13,129.95,0.54,0,0,0,0,5,5,3,-1.1,2026-05-24 18:33:12.0506+00
2773,2026-03-07 06:00:00+00,karachi,77.2,24.54,76.77,101.26,0.1,130.92,0.53,0,0,0,0,6,5,3,-1,2026-05-24 18:33:12.0506+00
2774,2026-03-07 07:00:00+00,karachi,76.3,24.13,75.68,101.18,0.08,131.47,0.52,0,0,0,0,7,5,3,-0.9,2026-05-24 18:33:12.0506+00
2775,2026-03-07 08:00:00+00,karachi,75.6,23.81,74.58,100.05,0.08,131.5,0.51,0,0,0,0,8,5,3,-0.7,2026-05-24 18:33:12.0506+00
2776,2026-03-07 09:00:00+00,karachi,75.1,23.54,73.39,98.69,0.07,131.34,0.5,0,0,0,0,9,5,3,-0.5,2026-05-24 18:33:12.0506+00
2777,2026-03-07 10:00:00+00,karachi,74.4,23.25,72.06,98.02,0.07,131.7,0.49,0,0,0,0,10,5,3,-0.7,2026-05-24 18:33:12.0506+00
2778,2026-03-07 11:00:00+00,karachi,73.6,22.87,70.16,97.84,0.08,131.8,0.49,0,0,0,0,11,5,3,-0.8,2026-05-24 18:33:12.0506+00
2779,2026-03-07 12:00:00+00,karachi,72.8,22.47,67.96,98.46,0.1,132.2,0.48,0,0,0,0,12,5,3,-0.8,2026-05-24 18:33:12.0506+00
2780,2026-03-07 13:00:00+00,karachi,71.9,22.04,65.69,99.83,0.13,132.79,0.48,0,0,0,0,13,5,3,-0.9,2026-05-24 18:33:12.0506+00
2781,2026-03-07 14:00:00+00,karachi,71,21.59,63.28,101.68,0.16,133.2,0.49,0,0,0,0,14,5,3,-0.9,2026-05-24 18:33:12.0506+00
2782,2026-03-07 15:00:00+00,karachi,69.9,21.1,60.71,103.92,0.16,133.58,0.49,0,0,0,0,15,5,3,-1.1,2026-05-24 18:33:12.0506+00
2783,2026-03-07 16:00:00+00,karachi,68.9,20.59,58.11,105.68,0.15,133.43,0.49,0,0,0,0,16,5,3,-1,2026-05-24 18:33:12.0506+00
2784,2026-03-07 17:00:00+00,karachi,68,20.17,55.75,107.62,0.15,133.57,0.49,0,0,0,0,17,5,3,-0.9,2026-05-24 18:33:12.0506+00
2785,2026-03-07 18:00:00+00,karachi,67.2,19.81,53.51,109.53,0.14,133.88,0.5,0,0,0,0,18,5,3,-0.8,2026-05-24 18:33:12.0506+00
2786,2026-03-07 19:00:00+00,karachi,66.5,19.49,51.39,110.73,0.13,134.16,0.5,0,0,0,0,19,5,3,-0.7,2026-05-24 18:33:12.0506+00
2787,2026-03-07 20:00:00+00,karachi,66.2,19.32,49.75,111.88,0.13,134.91,0.5,0,0,0,0,20,5,3,-0.3,2026-05-24 18:33:12.0506+00
2788,2026-03-07 21:00:00+00,karachi,66,19.24,48.38,112.69,0.13,135.89,0.5,0,0,0,0,21,5,3,-0.2,2026-05-24 18:33:12.0506+00
2789,2026-03-07 22:00:00+00,karachi,66,19.22,47.2,113.3,0.12,137.1,0.49,0,0,0,0,22,5,3,0,2026-05-24 18:33:12.0506+00
2790,2026-03-07 23:00:00+00,karachi,66.1,19.3,46.4,113.82,0.12,138.84,0.49,0,0,0,0,23,5,3,0.1,2026-05-24 18:33:12.0506+00
2791,2026-03-08 00:00:00+00,karachi,66.5,19.48,45.98,114.26,0.12,140.75,0.48,0,0,0,0,0,6,3,0.4,2026-05-24 18:33:12.0506+00
2792,2026-03-08 01:00:00+00,karachi,67,19.73,45.82,114.77,0.12,142.56,0.48,0,0,0,0,1,6,3,0.5,2026-05-24 18:33:12.0506+00
2793,2026-03-08 02:00:00+00,karachi,67.7,20.02,45.8,115.42,0.12,144.57,0.48,0,0,0,0,2,6,3,0.7,2026-05-24 18:33:12.0506+00
2794,2026-03-08 03:00:00+00,karachi,68.1,20.25,45.75,116.01,0.14,146.65,0.47,0,0,0,0,3,6,3,0.4,2026-05-24 18:33:12.0506+00
2795,2026-03-08 04:00:00+00,karachi,68.2,20.3,45.36,115.77,0.12,147.09,0.47,0,0,0,0,4,6,3,0.1,2026-05-24 18:33:12.0506+00
2796,2026-03-08 05:00:00+00,karachi,68.3,20.32,44.99,115.21,0.08,147.74,0.45,0,0,0,0,5,6,3,0.1,2026-05-24 18:33:12.0506+00
2797,2026-03-08 06:00:00+00,karachi,68.3,20.32,44.53,113.83,0.06,148.15,0.44,0,0,0,0,6,6,3,0,2026-05-24 18:33:12.0506+00
2798,2026-03-08 07:00:00+00,karachi,68.1,20.25,43.98,111.13,0.05,147.87,0.42,0,0,0,0,7,6,3,-0.2,2026-05-24 18:33:12.0506+00
2799,2026-03-08 08:00:00+00,karachi,67.8,20.1,43.38,107.77,0.05,146.96,0.4,0,0,0,0,8,6,3,-0.3,2026-05-24 18:33:12.0506+00
2800,2026-03-08 09:00:00+00,karachi,67.5,19.93,42.86,104.83,0.05,146.05,0.37,0,0,0,0,9,6,3,-0.3,2026-05-24 18:33:12.0506+00
2801,2026-03-08 10:00:00+00,karachi,67.4,19.92,42.73,103.09,0.05,146.12,0.36,0,0,0,0,10,6,3,-0.1,2026-05-24 18:33:12.0506+00
2802,2026-03-08 11:00:00+00,karachi,67.4,19.89,42.61,101.76,0.06,145.76,0.36,0,0,0,0,11,6,3,0,2026-05-24 18:33:12.0506+00
2803,2026-03-08 12:00:00+00,karachi,67.4,19.89,42.6,101.12,0.08,145.76,0.35,0,0,0,0,12,6,3,0,2026-05-24 18:33:12.0506+00
2804,2026-03-08 13:00:00+00,karachi,67.7,20.03,42.9,101.64,0.1,146.63,0.36,0,0,0,0,13,6,3,0.3,2026-05-24 18:33:12.0506+00
2805,2026-03-08 14:00:00+00,karachi,68.1,20.25,43.33,102.19,0.14,147.62,0.36,0,0,0,0,14,6,3,0.4,2026-05-24 18:33:12.0506+00
2806,2026-03-08 15:00:00+00,karachi,68.6,20.49,43.81,102.99,0.14,148.66,0.37,0,0,0,0,15,6,3,0.5,2026-05-24 18:33:12.0506+00
2807,2026-03-08 16:00:00+00,karachi,68.8,20.57,43.99,103.43,0.13,148.69,0.37,0,0,0,0,16,6,3,0.2,2026-05-24 18:33:12.0506+00
2808,2026-03-08 17:00:00+00,karachi,68.8,20.58,44,103.94,0.13,149,0.37,0,0,0,0,17,6,3,0,2026-05-24 18:33:12.0506+00
2809,2026-03-08 18:00:00+00,karachi,68.7,20.54,43.93,104.48,0.12,148.73,0.36,0,0,0,0,18,6,3,-0.1,2026-05-24 18:33:12.0506+00
2810,2026-03-08 19:00:00+00,karachi,68.5,20.42,43.69,104.66,0.11,147.94,0.36,0,0,0,0,19,6,3,-0.2,2026-05-24 18:33:12.0506+00
2811,2026-03-08 20:00:00+00,karachi,68.4,20.38,43.53,104.64,0.11,147.64,0.35,0,0,0,0,20,6,3,-0.1,2026-05-24 18:33:12.0506+00
2812,2026-03-08 21:00:00+00,karachi,68.4,20.36,43.48,104.51,0.1,147.11,0.34,0,0,0,0,21,6,3,0,2026-05-24 18:33:12.0506+00
2813,2026-03-08 22:00:00+00,karachi,68.5,20.41,43.67,104.55,0.1,146.95,0.34,0,0,0,0,22,6,3,0.1,2026-05-24 18:33:12.0506+00
2814,2026-03-08 23:00:00+00,karachi,68.9,20.59,44.19,104.84,0.1,146.91,0.33,0,0,0,0,23,6,3,0.4,2026-05-24 18:33:12.0506+00
2815,2026-03-09 00:00:00+00,karachi,69.8,21.03,45.28,105.22,0.09,147.59,0.33,0,0,0,0,0,0,3,0.9,2026-05-24 18:33:12.0506+00
2816,2026-03-09 01:00:00+00,karachi,71.3,21.74,46.87,105.54,0.09,149.25,0.34,0,0,0,0,1,0,3,1.5,2026-05-24 18:33:12.0506+00
2817,2026-03-09 02:00:00+00,karachi,72.6,22.37,48.2,105.76,0.09,150.95,0.34,0,0,0,0,2,0,3,1.3,2026-05-24 18:33:12.0506+00
2818,2026-03-09 03:00:00+00,karachi,73.4,22.74,49.02,105.99,0.11,152.24,0.33,0,0,0,0,3,0,3,0.8,2026-05-24 18:33:12.0506+00
2819,2026-03-09 04:00:00+00,karachi,73.3,22.69,49.08,105.47,0.09,152.55,0.32,0,0,0,0,4,0,3,-0.1,2026-05-24 18:33:12.0506+00
2820,2026-03-09 05:00:00+00,karachi,72.9,22.49,48.93,104.53,0.07,152.71,0.31,0,0,0,0,5,0,3,-0.4,2026-05-24 18:33:12.0506+00
2821,2026-03-09 06:00:00+00,karachi,72.6,22.37,48.99,103.05,0.05,152.99,0.3,0,0,0,0,6,0,3,-0.3,2026-05-24 18:33:12.0506+00
2822,2026-03-09 07:00:00+00,karachi,72.1,22.14,48.96,101.13,0.05,151.8,0.28,0,0,0,0,7,0,3,-0.5,2026-05-24 18:33:12.0506+00
2823,2026-03-09 08:00:00+00,karachi,71.5,21.85,48.73,98.64,0.04,150.06,0.26,0,0,0,0,8,0,3,-0.6,2026-05-24 18:33:12.0506+00
2824,2026-03-09 09:00:00+00,karachi,70.4,21.34,48.17,96.57,0.04,147.6,0.24,0,0,0,0,9,0,3,-1.1,2026-05-24 18:33:12.0506+00
2825,2026-03-09 10:00:00+00,karachi,68.8,20.57,47.06,95.62,0.04,144.32,0.22,0,0,0,0,10,0,3,-1.6,2026-05-24 18:33:12.0506+00
2826,2026-03-09 11:00:00+00,karachi,67.6,20,45.66,94.06,0.05,141.71,0.21,0,0,0,0,11,0,3,-1.2,2026-05-24 18:33:12.0506+00
2827,2026-03-09 12:00:00+00,karachi,66.4,19.44,44.16,93.11,0.06,139.45,0.19,0,0,0,0,12,0,3,-1.2,2026-05-24 18:33:12.0506+00
2828,2026-03-09 13:00:00+00,karachi,65.1,18.82,42.63,93,0.08,137.15,0.18,0,0,0,0,13,0,3,-1.3,2026-05-24 18:33:12.0506+00
2829,2026-03-09 14:00:00+00,karachi,63.6,18.07,40.85,93.06,0.1,134.14,0.17,0,0,0,0,14,0,3,-1.5,2026-05-24 18:33:12.0506+00
2830,2026-03-09 15:00:00+00,karachi,62.2,17.44,39.3,93.14,0.1,131.46,0.17,0,0,0,0,15,0,3,-1.4,2026-05-24 18:33:12.0506+00
2831,2026-03-09 16:00:00+00,karachi,61.3,17.02,38.24,93.26,0.1,129.26,0.17,0,0,0,0,16,0,3,-0.9,2026-05-24 18:33:12.0506+00
2832,2026-03-09 17:00:00+00,karachi,60.9,16.83,37.76,93.34,0.1,127.41,0.17,0,0,0,0,17,0,3,-0.4,2026-05-24 18:33:12.0506+00
2833,2026-03-09 18:00:00+00,karachi,61,16.87,37.92,93.4,0.09,126.12,0.17,0,0,0,0,18,0,3,0.1,2026-05-24 18:33:12.0506+00
2834,2026-03-09 19:00:00+00,karachi,61.6,17.14,38.81,93.39,0.09,124.98,0.19,0,0,0,0,19,0,3,0.6,2026-05-24 18:33:12.0506+00
2835,2026-03-09 20:00:00+00,karachi,62.5,17.59,40.54,93.61,0.09,124.43,0.2,0,0,0,0,20,0,3,0.9,2026-05-24 18:33:12.0506+00
2836,2026-03-09 21:00:00+00,karachi,63.8,18.18,43.11,93.77,0.09,123.87,0.22,0,0,0,0,21,0,3,1.3,2026-05-24 18:33:12.0506+00
2837,2026-03-09 22:00:00+00,karachi,65.2,18.86,46.56,94.2,0.09,123.05,0.25,0,0,0,0,22,0,3,1.4,2026-05-24 18:33:12.0506+00
2838,2026-03-09 23:00:00+00,karachi,66.8,19.63,50.64,94.31,0.08,122.38,0.27,0,0,0,0,23,0,3,1.6,2026-05-24 18:33:12.0506+00
2839,2026-03-10 00:00:00+00,karachi,68.4,20.37,54.48,94.31,0.08,121.77,0.29,0,0,0,0,0,1,3,1.6,2026-05-24 18:33:12.0506+00
2840,2026-03-10 01:00:00+00,karachi,69.7,21,57.46,94.05,0.08,121.17,0.31,0,0,0,0,1,1,3,1.3,2026-05-24 18:33:12.0506+00
2841,2026-03-10 02:00:00+00,karachi,71.1,21.68,60.17,93.8,0.08,121.03,0.32,0,0,0,0,2,1,3,1.4,2026-05-24 18:33:12.0506+00
2842,2026-03-10 03:00:00+00,karachi,72.5,22.33,62.42,93.52,0.09,120.95,0.32,0,0,0,0,3,1,3,1.4,2026-05-24 18:33:12.0506+00
2843,2026-03-10 04:00:00+00,karachi,73.4,22.76,63.47,93.38,0.09,120.97,0.33,0,0,0,0,4,1,3,0.9,2026-05-24 18:33:12.0506+00
2844,2026-03-10 05:00:00+00,karachi,74.2,23.11,64.05,92.87,0.07,121.12,0.33,0,0,0,0,5,1,3,0.8,2026-05-24 18:33:12.0506+00
2845,2026-03-10 06:00:00+00,karachi,75.1,23.56,64.99,91.63,0.06,121.42,0.32,0,0,0,0,6,1,3,0.9,2026-05-24 18:33:12.0506+00
2846,2026-03-10 07:00:00+00,karachi,76.2,24.1,66.47,89.29,0.05,121.28,0.32,0,0,0,0,7,1,3,1.1,2026-05-24 18:33:12.424843+00
2847,2026-03-10 08:00:00+00,karachi,77.5,24.72,68.1,86.49,0.05,121.12,0.3,0,0,0,0,8,1,3,1.3,2026-05-24 18:33:12.424843+00
2848,2026-03-10 09:00:00+00,karachi,78.7,25.28,69.52,83.77,0.05,121.25,0.29,0,0,0,0,9,1,3,1.2,2026-05-24 18:33:12.424843+00
2849,2026-03-10 10:00:00+00,karachi,80,25.88,70.64,81.71,0.05,121.47,0.28,0,0,0,0,10,1,3,1.3,2026-05-24 18:33:12.424843+00
2850,2026-03-10 11:00:00+00,karachi,80.9,26.31,71.18,79.62,0.06,121.32,0.27,0,0,0,0,11,1,3,0.9,2026-05-24 18:33:12.424843+00
2851,2026-03-10 12:00:00+00,karachi,81.4,26.56,71.08,78.26,0.07,120.92,0.25,0,0,0,0,12,1,3,0.5,2026-05-24 18:33:12.424843+00
2852,2026-03-10 13:00:00+00,karachi,81.9,26.78,70.75,77.5,0.09,120.81,0.24,0,0,0,0,13,1,3,0.5,2026-05-24 18:33:12.424843+00
2853,2026-03-10 14:00:00+00,karachi,82.2,26.95,70.24,76.67,0.11,120.31,0.23,0,0,0,0,14,1,3,0.3,2026-05-24 18:33:12.424843+00
2854,2026-03-10 15:00:00+00,karachi,82.6,27.11,69.71,75.57,0.11,119.5,0.22,0,0,0,0,15,1,3,0.4,2026-05-24 18:33:12.424843+00
2855,2026-03-10 16:00:00+00,karachi,82.8,27.21,68.91,74.44,0.11,118.68,0.21,0,0,0,0,16,1,3,0.2,2026-05-24 18:33:12.424843+00
2856,2026-03-10 17:00:00+00,karachi,83,27.33,67.97,73.5,0.1,117.91,0.2,0,0,0,0,17,1,3,0.2,2026-05-24 18:33:12.424843+00
2857,2026-03-10 18:00:00+00,karachi,83.2,27.42,66.58,72.83,0.1,117.22,0.19,0,0,0,0,18,1,3,0.2,2026-05-24 18:33:12.424843+00
2858,2026-03-10 19:00:00+00,karachi,83.1,27.36,64.5,72.27,0.09,116.32,0.19,0,0,0,0,19,1,3,-0.1,2026-05-24 18:33:12.424843+00
2859,2026-03-10 20:00:00+00,karachi,83,27.3,62.54,71.97,0.08,115.74,0.18,0,0,0,0,20,1,3,-0.1,2026-05-24 18:33:12.424843+00
2860,2026-03-10 21:00:00+00,karachi,82.6,27.14,60.32,71.79,0.08,115.37,0.18,0,0,0,0,21,1,3,-0.4,2026-05-24 18:33:12.424843+00
2861,2026-03-10 22:00:00+00,karachi,81.8,26.73,57.31,72.03,0.07,114.79,0.18,0,0,0,0,22,1,3,-0.8,2026-05-24 18:33:12.424843+00
2862,2026-03-10 23:00:00+00,karachi,80.5,26.12,53.94,72.78,0.07,114.33,0.18,0,0,0,0,23,1,3,-1.3,2026-05-24 18:33:12.424843+00
2863,2026-03-11 00:00:00+00,karachi,79.1,25.45,50.71,73.87,0.06,114.14,0.2,0,0,0,0,0,2,3,-1.4,2026-05-24 18:33:12.424843+00
2864,2026-03-11 01:00:00+00,karachi,77.8,24.82,48,75.47,0.06,114.01,0.21,0,0,0,0,1,2,3,-1.3,2026-05-24 18:33:12.424843+00
2865,2026-03-11 02:00:00+00,karachi,76.7,24.33,46.24,77.26,0.06,114.19,0.23,0,0,0,0,2,2,3,-1.1,2026-05-24 18:33:12.424843+00
2866,2026-03-11 03:00:00+00,karachi,75.8,23.91,45.34,79.54,0.07,114.39,0.24,0,0,0,0,3,2,3,-0.9,2026-05-24 18:33:12.424843+00
2867,2026-03-11 04:00:00+00,karachi,75.2,23.63,45.78,81.63,0.05,114.42,0.26,0,0,0,0,4,2,3,-0.6,2026-05-24 18:33:12.424843+00
2868,2026-03-11 05:00:00+00,karachi,75.6,23.79,48.08,82.07,0.04,114.92,0.28,0,0,0,0,5,2,3,0.4,2026-05-24 18:33:12.424843+00
